method,checkpoint,task_name,seed,sparsity_target,sparsity_actual,recovery_epochs,accuracy,f1,acc_with_recovery,f1_with_recovery
pruning,bert-base-uncased,dbpedia_14,42,0.08,0.07992177386695132,0,0.9933142857142857,0.9933146843923331,,
pruning,bert-base-uncased,dbpedia_14,42,0.09,0.08991199122044913,0,0.9933,0.9933004502901541,,
pruning,bert-base-uncased,dbpedia_14,42,0.1,0.09990220857394694,0,0.9932714285714286,0.9932717598752674,,
pruning,bert-base-uncased,dbpedia_14,42,0.11,0.10989243760710099,0,0.9933,0.9933004685488614,,
pruning,bert-base-uncased,dbpedia_14,42,0.12,0.1198826549605988,0,0.9932857142857143,0.9932861528875131,,
pruning,bert-base-uncased,dbpedia_14,42,0.13,0.1298728723140966,0,0.9932857142857143,0.9932864941387402,,
pruning,bert-base-uncased,dbpedia_14,42,0.14,0.13986308966759442,0,0.9932714285714286,0.9932724162983437,,
pruning,bert-base-uncased,dbpedia_14,42,0.15,0.14985331870074847,0,0.9932428571428571,0.9932438360656272,,
pruning,bert-base-uncased,dbpedia_14,42,0.16,0.15984353605424628,0,0.9933,0.9933012529332677,,
pruning,bert-base-uncased,dbpedia_14,42,0.17,0.1698337534077441,0,0.9933428571428572,0.9933445959036545,,
pruning,bert-base-uncased,dbpedia_14,42,0.18,0.17982398244089814,0,0.9932714285714286,0.9932730433496759,,
pruning,bert-base-uncased,dbpedia_14,42,0.19,0.18981419979439595,0,0.9933142857142857,0.9933163621059691,,
pruning,bert-base-uncased,dbpedia_14,42,0.2,0.19980441714789376,0,0.9932857142857143,0.9932877220026805,,
pruning,bert-base-uncased,dbpedia_14,42,0.21,0.20979464618104793,0,0.9932285714285715,0.9932309170470299,,
pruning,bert-base-uncased,dbpedia_14,42,0.22,0.21978486353454574,0,0.9932571428571428,0.9932592624127059,,
pruning,bert-base-uncased,dbpedia_14,42,0.23,0.22977508088804355,0,0.9932428571428571,0.9932449456388842,,
pruning,bert-base-uncased,dbpedia_14,42,0.24,0.2397653099211976,0,0.9932428571428571,0.9932449630293594,,
pruning,bert-base-uncased,dbpedia_14,42,0.25,0.2497555272746954,0,0.9932714285714286,0.9932736669679525,,
pruning,bert-base-uncased,dbpedia_14,42,0.26,0.2597457446281932,0,0.9932428571428571,0.9932446730644499,,
pruning,bert-base-uncased,dbpedia_14,42,0.27,0.2697359736613473,0,0.9933714285714286,0.9933739164738321,,
pruning,bert-base-uncased,dbpedia_14,42,0.28,0.2797261910148451,0,0.9933714285714286,0.993374307117417,,
pruning,bert-base-uncased,dbpedia_14,42,0.29,0.2897164083683429,0,0.9933428571428572,0.9933459932163548,,
pruning,bert-base-uncased,dbpedia_14,42,0.3,0.29970663740149694,0,0.9932714285714286,0.9932746312503632,,
pruning,bert-base-uncased,dbpedia_14,42,0.31,0.30969685475499475,0,0.9931571428571428,0.9931605997780909,,
pruning,bert-base-uncased,dbpedia_14,42,0.32,0.31968707210849256,0,0.9932714285714286,0.9932748445308764,,
pruning,bert-base-uncased,dbpedia_14,42,0.33,0.32967730114164673,0,0.9932285714285715,0.9932320131488251,,
pruning,bert-base-uncased,dbpedia_14,42,0.34,0.33966751849514454,0,0.9932714285714286,0.9932748145292146,,
pruning,bert-base-uncased,dbpedia_14,42,0.35,0.34965773584864235,0,0.9931714285714286,0.9931752334615914,,
pruning,bert-base-uncased,dbpedia_14,42,0.36,0.3596479648817964,0,0.9931857142857143,0.9931890330146611,,
pruning,bert-base-uncased,dbpedia_14,42,0.37,0.3696381822352942,0,0.9931857142857143,0.9931896356292667,,
pruning,bert-base-uncased,dbpedia_14,42,0.38,0.379628399588792,0,0.9931714285714286,0.9931749472322585,,
pruning,bert-base-uncased,dbpedia_14,42,0.39,0.38961861694228983,0,0.9931285714285715,0.9931314896192146,,
pruning,bert-base-uncased,dbpedia_14,42,0.4,0.3996088459754439,0,0.9931285714285715,0.9931327785675274,,
pruning,bert-base-uncased,dbpedia_14,42,0.41,0.4095990633289417,0,0.9931285714285715,0.993132065647048,,
pruning,bert-base-uncased,dbpedia_14,42,0.42,0.4195892806824395,0,0.9930285714285715,0.993032195938196,,
pruning,bert-base-uncased,dbpedia_14,42,0.43,0.42957950971559355,0,0.9929571428571429,0.992961090590147,,
pruning,bert-base-uncased,dbpedia_14,42,0.44,0.43956972706909136,0,0.9928714285714285,0.9928751735919281,,
pruning,bert-base-uncased,dbpedia_14,42,0.45,0.4495599444225892,0,0.9927285714285714,0.9927335146825024,,
pruning,bert-base-uncased,dbpedia_14,42,0.46,0.45955017345574334,0,0.9925714285714285,0.9925763363257004,,
pruning,bert-base-uncased,dbpedia_14,42,0.47,0.46954039080924115,0,0.9925571428571428,0.9925645965148425,,
pruning,bert-base-uncased,dbpedia_14,42,0.48,0.47953060816273896,0,0.9921857142857143,0.9921934349560511,,
pruning,bert-base-uncased,dbpedia_14,42,0.49,0.489520837195893,0,0.9919857142857142,0.99199619817634,,
pruning,bert-base-uncased,dbpedia_14,42,0.5,0.4995110545493908,0,0.9916,0.9916159819372458,,
pruning,bert-base-uncased,dbpedia_14,42,0.51,0.5095012719028886,0,0.9911714285714286,0.9911897758133673,,
pruning,bert-base-uncased,dbpedia_14,42,0.52,0.5194915009360427,0,0.9903714285714286,0.9903928885191916,,
pruning,bert-base-uncased,dbpedia_14,42,0.53,0.5294817182895405,0,0.9890428571428571,0.989066056763373,,
pruning,bert-base-uncased,dbpedia_14,42,0.54,0.5394719356430383,0,0.9866714285714285,0.986709875874366,,
pruning,bert-base-uncased,dbpedia_14,42,0.55,0.5494621646761924,0,0.9817428571428571,0.9818397391244542,,
pruning,bert-base-uncased,dbpedia_14,42,0.56,0.5594523820296902,0,0.9751428571428571,0.9754053435747673,,
pruning,bert-base-uncased,dbpedia_14,42,0.57,0.569442599383188,0,0.9634571428571429,0.9639375916834952,,
pruning,bert-base-uncased,dbpedia_14,42,0.58,0.5794328284163421,0,0.9198571428571428,0.9216785836876978,,
pruning,bert-base-uncased,dbpedia_14,42,0.59,0.58942304576984,0,0.8203571428571429,0.8205136011024626,,
pruning,bert-base-uncased,dbpedia_14,42,0.6,0.5994132631233378,0,0.7213714285714286,0.701697459074723,,
pruning,bert-base-uncased,dbpedia_14,42,0.61,0.6094034921564918,0,0.6039142857142857,0.5650527172736438,,
pruning,bert-base-uncased,dbpedia_14,42,0.62,0.6193937095099896,0,0.47077142857142856,0.4141243910451255,,
pruning,bert-base-uncased,dbpedia_14,42,0.63,0.6293839268634874,0,0.3923142857142857,0.3277995281542669,,
pruning,bert-base-uncased,dbpedia_14,42,0.64,0.6393741442169852,0,0.3341857142857143,0.2507516488668987,,
pruning,bert-base-uncased,dbpedia_14,42,0.65,0.6493643732501393,0,0.2532142857142857,0.17700010431794735,,
pruning,bert-base-uncased,dbpedia_14,42,0.66,0.6593545906036371,0,0.17185714285714285,0.08436987655358281,,
pruning,bert-base-uncased,dbpedia_14,42,0.67,0.6693448079571349,0,0.1929,0.09475285182034524,,
pruning,bert-base-uncased,dbpedia_14,42,0.68,0.6793350369902891,0,0.19058571428571427,0.07052083721133665,,
pruning,bert-base-uncased,dbpedia_14,42,0.69,0.6893252543437869,0,0.16032857142857143,0.07784979372809783,,
pruning,bert-base-uncased,dbpedia_14,42,0.7,0.6993154716972847,0,0.1201,0.029802802821078396,,
pruning,bert-base-uncased,dbpedia_14,42,0.71,0.7093057007304386,0,0.07174285714285714,0.010152421824433428,,
pruning,bert-base-uncased,dbpedia_14,42,0.72,0.7192959180839364,0,0.07495714285714286,0.016279055892320177,,
pruning,bert-base-uncased,dbpedia_14,42,0.73,0.7292861354374343,0,0.07168571428571428,0.01003879081072723,,
pruning,bert-base-uncased,dbpedia_14,42,0.74,0.7392763644705884,0,0.07285714285714286,0.013379229076214163,,
pruning,bert-base-uncased,dbpedia_14,42,0.75,0.7492665818240862,0,0.0721,0.011344967827725993,,
pruning,bert-base-uncased,dbpedia_14,42,0.76,0.759256799177584,0,0.1197,0.03646086424642926,,
pruning,bert-base-uncased,dbpedia_14,42,0.77,0.7692470282107381,0,0.07272857142857143,0.01201104791343365,,
pruning,bert-base-uncased,dbpedia_14,42,0.78,0.7792372455642359,0,0.07191428571428571,0.010493836131990852,,
pruning,bert-base-uncased,dbpedia_14,42,0.79,0.7892274629177337,0,0.1091,0.032765954151089086,,
pruning,bert-base-uncased,dbpedia_14,42,0.8,0.7992176919508878,0,0.07152857142857143,0.021225156747810357,,
pruning,bert-base-uncased,dbpedia_14,42,0.81,0.8092079093043856,0,0.0666,0.010537709487824436,,
pruning,bert-base-uncased,dbpedia_14,42,0.82,0.8191981266578834,0,0.08308571428571429,0.02142429220505319,,
pruning,bert-base-uncased,dbpedia_14,42,0.83,0.8291883556910375,0,0.09018571428571429,0.021941325085294672,,
pruning,bert-base-uncased,dbpedia_14,42,0.84,0.8391785730445354,0,0.0617,0.011755358535298232,,
pruning,bert-base-uncased,dbpedia_14,42,0.85,0.8491687903980332,0,0.06654285714285714,0.01480452851657192,,
pruning,bert-base-uncased,dbpedia_14,42,0.86,0.8591590194311872,0,0.07142857142857142,0.009763136850411056,,
pruning,bert-base-uncased,dbpedia_14,42,0.87,0.869149236784685,0,0.07108571428571428,0.00971738674367734,,
pruning,bert-base-uncased,dbpedia_14,42,0.88,0.8791394541381828,0,0.0714,0.009592379696294784,,
pruning,bert-base-uncased,dbpedia_14,42,0.89,0.8891296714916807,0,0.07397142857142858,0.01428338118001793,,
pruning,bert-base-uncased,dbpedia_14,42,0.9,0.8991199005248347,0,0.06984285714285714,0.010630370520395284,,
pruning,bert-base-uncased,dbpedia_14,42,0.91,0.9091101178783325,0,0.0713,0.010573348169946331,,
pruning,bert-base-uncased,dbpedia_14,42,0.92,0.9191003352318303,0,0.10144285714285714,0.025655437375715906,,
pruning,bert-base-uncased,dbpedia_14,42,0.93,0.9290905642649844,0,0.08997142857142858,0.028059452127307618,,
pruning,bert-base-uncased,dbpedia_14,42,0.94,0.9390807816184822,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-base-uncased,dbpedia_14,42,0.95,0.94907099897198,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-base-uncased,dbpedia_14,42,0.96,0.959061228005134,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-base-uncased,dbpedia_14,42,0.97,0.9690514453586319,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-base-uncased,dbpedia_14,42,0.98,0.9790416627121297,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-base-uncased,dbpedia_14,42,0.99,0.9890318917452838,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.0,0.0,0,0.9934142857142857,0.9934140379647781,,
pruning,bert-large-uncased,dbpedia_14,42,0.01,0.009992672591414453,0,0.9934142857142857,0.9934140379647781,,
pruning,bert-large-uncased,dbpedia_14,42,0.02,0.019985345182828795,0,0.9934142857142857,0.9934140364387299,,
pruning,bert-large-uncased,dbpedia_14,42,0.03,0.02997801777424325,0,0.9934428571428572,0.9934426500002742,,
pruning,bert-large-uncased,dbpedia_14,42,0.04,0.03997069036565759,0,0.9933857142857143,0.9933853913306405,,
pruning,bert-large-uncased,dbpedia_14,42,0.05,0.049963362957072044,0,0.9934142857142857,0.9934140545504748,,
pruning,bert-large-uncased,dbpedia_14,42,0.06,0.059956035548486386,0,0.9933428571428572,0.9933426008919416,,
pruning,bert-large-uncased,dbpedia_14,42,0.07,0.06994870813990084,0,0.9934285714285714,0.9934282791764011,,
pruning,bert-large-uncased,dbpedia_14,42,0.08,0.07994138073131518,0,0.9934142857142857,0.9934139900249278,,
pruning,bert-large-uncased,dbpedia_14,42,0.09,0.08993405332272963,0,0.9934,0.9933995814507043,,
pruning,bert-large-uncased,dbpedia_14,42,0.1,0.09992672591414398,0,0.9934428571428572,0.9934425870430136,,
pruning,bert-large-uncased,dbpedia_14,42,0.11,0.10991939850555843,0,0.9934428571428572,0.9934423784941103,,
pruning,bert-large-uncased,dbpedia_14,42,0.12,0.11991207109697288,0,0.9934285714285714,0.9934285136375427,,
pruning,bert-large-uncased,dbpedia_14,42,0.13,0.12990474368838723,0,0.9934428571428572,0.9934429647962931,,
pruning,bert-large-uncased,dbpedia_14,42,0.14,0.13989741627980168,0,0.9934,0.9933998531625167,,
pruning,bert-large-uncased,dbpedia_14,42,0.15,0.14989008887121602,0,0.9933714285714286,0.993371433981044,,
pruning,bert-large-uncased,dbpedia_14,42,0.16,0.15988276146263047,0,0.9934571428571428,0.9934575303827466,,
pruning,bert-large-uncased,dbpedia_14,42,0.17,0.16987543405404482,0,0.9934571428571428,0.9934574769870059,,
pruning,bert-large-uncased,dbpedia_14,42,0.18,0.17986810664545927,0,0.9935142857142857,0.9935150100311329,,
pruning,bert-large-uncased,dbpedia_14,42,0.19,0.1898607792368736,0,0.9934428571428572,0.9934436348628948,,
pruning,bert-large-uncased,dbpedia_14,42,0.2,0.19985345182828806,0,0.9934571428571428,0.9934577817169779,,
pruning,bert-large-uncased,dbpedia_14,42,0.21,0.2098461244197024,0,0.9934,0.993399999085498,,
pruning,bert-large-uncased,dbpedia_14,42,0.22,0.21983879701111686,0,0.9934714285714286,0.9934713147981427,,
pruning,bert-large-uncased,dbpedia_14,42,0.23,0.2298314696025313,0,0.9934142857142857,0.993414593217811,,
pruning,bert-large-uncased,dbpedia_14,42,0.24,0.23982414219394566,0,0.9934,0.9934001654274104,,
pruning,bert-large-uncased,dbpedia_14,42,0.25,0.2498168147853601,0,0.9933714285714286,0.9933707628483062,,
pruning,bert-large-uncased,dbpedia_14,42,0.26,0.25980948737677445,0,0.9934,0.9933992299120288,,
pruning,bert-large-uncased,dbpedia_14,42,0.27,0.2698021599681889,0,0.9934142857142857,0.9934139708039442,,
pruning,bert-large-uncased,dbpedia_14,42,0.28,0.27979483255960325,0,0.9933714285714286,0.9933705326796405,,
pruning,bert-large-uncased,dbpedia_14,42,0.29,0.2897875051510177,0,0.9934428571428572,0.9934420782319958,,
pruning,bert-large-uncased,dbpedia_14,42,0.3,0.29978017774243204,0,0.9934285714285714,0.9934279178349843,,
pruning,bert-large-uncased,dbpedia_14,42,0.31,0.3097728503338465,0,0.9933571428571428,0.993355795947336,,
pruning,bert-large-uncased,dbpedia_14,42,0.32,0.31976552292526084,0,0.9933285714285714,0.9933270007505969,,
pruning,bert-large-uncased,dbpedia_14,42,0.33,0.3297581955166753,0,0.9932714285714286,0.9932704647875327,,
pruning,bert-large-uncased,dbpedia_14,42,0.34,0.33975086810808974,0,0.9932857142857143,0.9932846433785771,,
pruning,bert-large-uncased,dbpedia_14,42,0.35,0.3497435406995041,0,0.9930714285714286,0.9930702835474997,,
pruning,bert-large-uncased,dbpedia_14,42,0.36,0.35973621329091854,0,0.9931142857142857,0.9931128461295019,,
pruning,bert-large-uncased,dbpedia_14,42,0.37,0.3697288858823329,0,0.9930714285714286,0.993068445084476,,
pruning,bert-large-uncased,dbpedia_14,42,0.38,0.37972155847374733,0,0.9928571428571429,0.9928535634649325,,
pruning,bert-large-uncased,dbpedia_14,42,0.39,0.3897142310651617,0,0.9926428571428572,0.9926397206539075,,
pruning,bert-large-uncased,dbpedia_14,42,0.4,0.39970690365657613,0,0.9925,0.9924973364215973,,
pruning,bert-large-uncased,dbpedia_14,42,0.41,0.40969957624799047,0,0.9924,0.9923969059166253,,
pruning,bert-large-uncased,dbpedia_14,42,0.42,0.4196922488394049,0,0.9920571428571429,0.9920528328851403,,
pruning,bert-large-uncased,dbpedia_14,42,0.43,0.42968492143081927,0,0.9910142857142857,0.9910059538514605,,
pruning,bert-large-uncased,dbpedia_14,42,0.44,0.4396775940222337,0,0.9908571428571429,0.9908504063621769,,
pruning,bert-large-uncased,dbpedia_14,42,0.45,0.4496702666136482,0,0.9906714285714285,0.9906638943369191,,
pruning,bert-large-uncased,dbpedia_14,42,0.46,0.4596629392050625,0,0.9898142857142858,0.989804463992599,,
pruning,bert-large-uncased,dbpedia_14,42,0.47,0.46965561179647697,0,0.9882428571428571,0.9882412501158103,,
pruning,bert-large-uncased,dbpedia_14,42,0.48,0.4796482843878913,0,0.9876571428571429,0.9876750554606909,,
pruning,bert-large-uncased,dbpedia_14,42,0.49,0.48964095697930576,0,0.9850571428571429,0.985084789564822,,
pruning,bert-large-uncased,dbpedia_14,42,0.5,0.4996336295707201,0,0.9792428571428572,0.9793029258688196,,
pruning,bert-large-uncased,dbpedia_14,42,0.51,0.5096263021621346,0,0.9726571428571429,0.9728515959786933,,
pruning,bert-large-uncased,dbpedia_14,42,0.52,0.5196189747535489,0,0.9457714285714286,0.9475458725206406,,
pruning,bert-large-uncased,dbpedia_14,42,0.53,0.5296116473449634,0,0.9231285714285714,0.9264494540181331,,
pruning,bert-large-uncased,dbpedia_14,42,0.54,0.5396043199363778,0,0.8566428571428572,0.8642529679947872,,
pruning,bert-large-uncased,dbpedia_14,42,0.55,0.5495969925277921,0,0.8894857142857143,0.8931002472920166,,
pruning,bert-large-uncased,dbpedia_14,42,0.56,0.5595896651192065,0,0.8073857142857143,0.800479634147089,,
pruning,bert-large-uncased,dbpedia_14,42,0.57,0.569582337710621,0,0.7860285714285714,0.7672731936573404,,
pruning,bert-large-uncased,dbpedia_14,42,0.58,0.5795750103020354,0,0.7099285714285715,0.682493573474184,,
pruning,bert-large-uncased,dbpedia_14,42,0.59,0.5895676828934497,0,0.5596571428571429,0.5263165572270275,,
pruning,bert-large-uncased,dbpedia_14,42,0.6,0.5995603554848641,0,0.35741428571428574,0.31928879571501223,,
pruning,bert-large-uncased,dbpedia_14,42,0.61,0.6095530280762786,0,0.26871428571428574,0.18175378991954633,,
pruning,bert-large-uncased,dbpedia_14,42,0.62,0.619545700667693,0,0.12005714285714286,0.05248887479470232,,
pruning,bert-large-uncased,dbpedia_14,42,0.63,0.6295383732591073,0,0.09211428571428572,0.03465859685920172,,
pruning,bert-large-uncased,dbpedia_14,42,0.64,0.6395310458505218,0,0.08337142857142857,0.05231336737376076,,
pruning,bert-large-uncased,dbpedia_14,42,0.65,0.6495237184419362,0,0.10444285714285714,0.05801310490320962,,
pruning,bert-large-uncased,dbpedia_14,42,0.66,0.6595163910333506,0,0.08188571428571428,0.029197864069655362,,
pruning,bert-large-uncased,dbpedia_14,42,0.67,0.6695090636247649,0,0.07141428571428571,0.00968589884794763,,
pruning,bert-large-uncased,dbpedia_14,42,0.68,0.6795017362161794,0,0.07994285714285715,0.01985643757988904,,
pruning,bert-large-uncased,dbpedia_14,42,0.69,0.6894944088075938,0,0.08348571428571429,0.021186772701395313,,
pruning,bert-large-uncased,dbpedia_14,42,0.7,0.6994870813990082,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.71,0.7094797539904225,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.72,0.7194724265818371,0,0.07147142857142857,0.009614256401879243,,
pruning,bert-large-uncased,dbpedia_14,42,0.73,0.7294650991732514,0,0.07954285714285714,0.02481113940626195,,
pruning,bert-large-uncased,dbpedia_14,42,0.74,0.7394577717646658,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.75,0.7494504443560802,0,0.09214285714285714,0.02267092482710368,,
pruning,bert-large-uncased,dbpedia_14,42,0.76,0.7594431169474947,0,0.07151428571428571,0.009702990207826473,,
pruning,bert-large-uncased,dbpedia_14,42,0.77,0.769435789538909,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.78,0.7794284621303234,0,0.08998571428571428,0.029758202640557584,,
pruning,bert-large-uncased,dbpedia_14,42,0.79,0.7894211347217378,0,0.07197142857142858,0.014019998671792058,,
pruning,bert-large-uncased,dbpedia_14,42,0.8,0.7994138073131523,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.81,0.8094064799045666,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.82,0.819399152495981,0,0.09117142857142857,0.031705807807910276,,
pruning,bert-large-uncased,dbpedia_14,42,0.83,0.8293918250873954,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.84,0.8393844976788098,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.85,0.8493771702702242,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.86,0.8593698428616386,0,0.07142857142857142,0.009523936509629653,,
pruning,bert-large-uncased,dbpedia_14,42,0.87,0.8693625154530531,0,0.0919,0.028909141372671872,,
pruning,bert-large-uncased,dbpedia_14,42,0.88,0.8793551880444674,0,0.07142857142857142,0.009524698495669118,,
pruning,bert-large-uncased,dbpedia_14,42,0.89,0.8893478606358818,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.9,0.8993405332272962,0,0.07142857142857142,0.009523936509629653,,
pruning,bert-large-uncased,dbpedia_14,42,0.91,0.9093332058187107,0,0.07142857142857142,0.00955244524444296,,
pruning,bert-large-uncased,dbpedia_14,42,0.92,0.919325878410125,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.93,0.9293185510015395,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.94,0.9393112235929538,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.95,0.9493038961843683,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.96,0.9592965687757826,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.97,0.9692892413671971,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.98,0.9792819139586114,0,0.07142857142857142,0.009523809523809523,,
pruning,bert-large-uncased,dbpedia_14,42,0.99,0.9892745865500259,0,0.07142857142857142,0.009523809523809523,,
